round_num,second,tick,side,name,health,X,Y,Z,location,area
1,15.4921875,24192,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,15.4921875,24192,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,15.4921875,24192,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,15.4921875,24192,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,15.4921875,24192,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,15.4921875,24192,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,15.4921875,24192,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,15.4921875,24192,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,15.4921875,24192,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,15.4921875,24192,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,16.4921875,24320,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,16.4921875,24320,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,16.4921875,24320,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,16.4921875,24320,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,16.4921875,24320,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,16.4921875,24320,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,16.4921875,24320,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,16.4921875,24320,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,16.4921875,24320,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,16.4921875,24320,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,17.4921875,24448,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,17.4921875,24448,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,17.4921875,24448,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,17.4921875,24448,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,17.4921875,24448,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,17.4921875,24448,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,17.4921875,24448,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,17.4921875,24448,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,17.4921875,24448,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,17.4921875,24448,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,18.4921875,24576,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,18.4921875,24576,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,18.4921875,24576,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,18.4921875,24576,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,18.4921875,24576,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,18.4921875,24576,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,18.4921875,24576,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,18.4921875,24576,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,18.4921875,24576,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,18.4921875,24576,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,19.4921875,24704,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,19.4921875,24704,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,19.4921875,24704,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,19.4921875,24704,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,19.4921875,24704,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,19.4921875,24704,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,19.4921875,24704,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,19.4921875,24704,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,19.4921875,24704,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,19.4921875,24704,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,20.4921875,24832,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,20.4921875,24832,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,20.4921875,24832,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,20.4921875,24832,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,20.4921875,24832,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,20.4921875,24832,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,20.4921875,24832,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,20.4921875,24832,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,20.4921875,24832,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,20.4921875,24832,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,21.4921875,24960,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,21.4921875,24960,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,21.4921875,24960,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,21.4921875,24960,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,21.4921875,24960,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,21.4921875,24960,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,21.4921875,24960,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,21.4921875,24960,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,21.4921875,24960,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,21.4921875,24960,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,22.4921875,25088,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,22.4921875,25088,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,22.4921875,25088,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,22.4921875,25088,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,22.4921875,25088,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,22.4921875,25088,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,22.4921875,25088,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,22.4921875,25088,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,22.4921875,25088,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,22.4921875,25088,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,23.4921875,25216,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,23.4921875,25216,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,23.4921875,25216,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,23.4921875,25216,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,23.4921875,25216,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,23.4921875,25216,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,23.4921875,25216,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,23.4921875,25216,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,23.4921875,25216,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,23.4921875,25216,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,24.4921875,25344,T,mezii,100.0,1136.0,32.0,-164.78845,匪家,匪家
1,24.4921875,25344,CT,zweih,100.0,-1776.0,-1976.0,-263.96875,警家,警家
1,24.4921875,25344,CT,sh1ro,100.0,-1656.0,-1976.0,-267.4583,警家,警家
1,24.4921875,25344,CT,chopper,100.0,-1656.0,-1800.0,-267.20642,警家,警家
1,24.4921875,25344,CT,donk,100.0,-1720.0,-1896.0,-267.6023,警家,警家
1,24.4921875,25344,CT,tN1R,100.0,-1776.0,-1800.0,-263.96875,警家,警家
1,24.4921875,25344,T,ropz,100.0,1216.0,-16.0,-163.96875,匪家,匪家
1,24.4921875,25344,T,ZywOo,100.0,1296.0,32.0,-167.96875,匪家,匪家
1,24.4921875,25344,T,apEX,100.0,1136.0,-64.0,-164.49915,匪家,匪家
1,24.4921875,25344,T,flameZ,100.0,1136.0,-160.0,-164.43054,匪家,匪家
1,25.4921875,25472,T,mezii,100.0,1135.9187,33.30549,-164.78937,匪家,匪家
1,25.4921875,25472,CT,zweih,100.0,-1774.9224,-1976.7401,-264.3263,警家,警家
1,25.4921875,25472,CT,sh1ro,100.0,-1655.1133,-1976.9615,-267.4215,警家,警家
1,25.4921875,25472,CT,chopper,100.0,-1655.4282,-1801.1083,-267.2506,警家,警家
1,25.4921875,25472,CT,donk,100.0,-1719.6152,-1894.75,-267.61353,警家,警家
1,25.4921875,25472,CT,tN1R,100.0,-1775.2592,-1798.9227,-264.214,警家,警家
1,25.4921875,25472,T,ropz,100.0,1216.1246,-17.301453,-163.96875,匪家,匪家
1,25.4921875,25472,T,ZywOo,100.0,1296.1831,33.29452,-167.96875,匪家,匪家
1,25.4921875,25472,T,apEX,100.0,1136.0052,-62.69275,-164.5072,匪家,匪家
1,25.4921875,25472,T,flameZ,100.0,1135.9482,-158.7008,-164.42517,匪家,匪家
1,26.4921875,25600,T,mezii,100.0,983.09796,432.5703,-256.36108,匪家,匪家
1,26.4921875,25600,CT,zweih,100.0,-1400.8818,-2247.5015,-230.84436,警家,警家
1,26.4921875,25600,CT,sh1ro,100.0,-1314.7389,-2273.4546,-211.8855,警家,警家
1,26.4921875,25600,CT,chopper,100.0,-1467.3423,-2207.2139,-243.84656,警家,警家
1,26.4921875,25600,CT,donk,100.0,-1595.1396,-1441.7316,-264.16565,警家,警家
1,26.4921875,25600,CT,tN1R,100.0,-1678.103,-1372.4147,-260.79468,警家,警家
1,26.4921875,25600,T,ropz,100.0,1276.6366,-480.57703,-163.96875,匪家,匪家
1,26.4921875,25600,T,ZywOo,100.0,1061.6062,402.72272,-260.07837,匪家,匪家
1,26.4921875,25600,T,apEX,100.0,1111.7941,360.29593,-261.41583,匪家,匪家
1,26.4921875,25600,T,flameZ,100.0,1094.9634,303.90643,-127.09375,匪家,匪家
1,27.4921875,25728,T,mezii,100.0,494.5905,447.75693,-258.8512,匪口,中路
1,27.4921875,25728,CT,zweih,100.0,-923.0818,-2342.4214,-167.96875,警亭,A区
1,27.4921875,25728,CT,sh1ro,100.0,-833.29333,-2322.512,-172.63086,长箱,A区
1,27.4921875,25728,CT,chopper,100.0,-1021.8233,-2369.8628,-167.96875,警亭,A区
1,27.4921875,25728,CT,donk,100.0,-1464.4478,-977.9055,-159.98438,警家,警家
1,27.4921875,25728,CT,tN1R,100.0,-1565.5842,-932.6399,-186.72174,警家,警家
1,27.4921875,25728,T,ropz,100.0,1320.9186,-977.669,-167.96875,匪家,匪家
1,27.4921875,25728,T,ZywOo,100.0,572.23035,462.77435,-257.20972,匪口,中路
1,27.4921875,25728,T,apEX,100.0,653.64246,470.74118,-257.96246,匪口,中路
1,27.4921875,25728,T,flameZ,100.0,744.7563,452.012,-255.12793,匪口,中路
1,28.4921875,25856,T,mezii,100.0,219.46292,44.70043,-210.30591,匪口,中路
1,28.4921875,25856,CT,zweih,100.0,-449.11505,-2240.3167,-173.94556,A包,A区
1,28.4921875,25856,CT,sh1ro,100.0,-355.17853,-2190.548,-174.19446,短箱,A区
1,28.4921875,25856,CT,chopper,100.0,-780.1232,-2234.032,-179.96875,长箱,A区
1,28.4921875,25856,CT,donk,100.0,-1179.911,-869.6186,-167.96875,VIP,A缓冲区
1,28.4921875,25856,CT,tN1R,100.0,-1292.9067,-973.179,-167.96875,VIP,A缓冲区
1,28.4921875,25856,T,ropz,100.0,1241.4321,-1406.7529,-167.96875,A1（近匪家）,匪家
1,28.4921875,25856,T,ZywOo,100.0,289.62833,105.27374,-224.09375,匪口,中路
1,28.4921875,25856,T,apEX,100.0,369.70523,174.46802,-251.7284,匪口,中路
1,28.4921875,25856,T,flameZ,100.0,355.8656,255.70973,-259.74475,匪口,中路
1,29.4921875,25984,T,mezii,100.0,194.95569,-432.21375,-167.14001,沙袋,中路
1,29.4921875,25984,CT,zweih,100.0,-318.08362,-2168.0234,-174.54797,短箱,A区
1,29.4921875,25984,CT,sh1ro,100.0,-25.294006,-2042.669,-167.96875,二楼下,A区
1,29.4921875,25984,CT,chopper,100.0,-771.64594,-2217.643,-179.96875,长箱,A区
1,29.4921875,25984,CT,donk,100.0,-892.0827,-635.8649,-261.94678,VIP下,中路
1,29.4921875,25984,CT,tN1R,100.0,-1138.5895,-719.81134,-167.96875,VIP下,中路
1,29.4921875,25984,T,ropz,100.0,955.09344,-1702.7643,-65.453125,A1上,A缓冲区
1,29.4921875,25984,T,ZywOo,100.0,191.09514,-334.01,-100.65625,沙袋,中路
1,29.4921875,25984,T,apEX,100.0,353.06985,-276.7246,-112.328125,匪口,中路
1,29.4921875,25984,T,flameZ,100.0,266.57993,-221.65125,-167.58057,匪口,中路
1,30.4921875,26112,T,mezii,100.0,123.58112,-617.02856,-171.3103,中路,中路
1,30.4921875,26112,CT,zweih,100.0,-315.08777,-2168.4941,-174.37305,短箱,A区
1,30.4921875,26112,CT,sh1ro,100.0,142.95183,-1973.1729,-90.71875,二楼下,A区
1,30.4921875,26112,CT,chopper,100.0,-695.4631,-2141.0977,-179.96875,长箱,A区
1,30.4921875,26112,CT,donk,100.0,-1011.70825,-482.10126,-294.91443,VIP下,中路
1,30.4921875,26112,CT,tN1R,4.0,-1169.862,-750.00397,-167.96875,VIP下,中路
1,30.4921875,26112,T,ropz,100.0,849.86523,-1969.933,-55.96875,匪二楼里,A缓冲区
1,30.4921875,26112,T,ZywOo,100.0,109.72415,-488.42285,-172.34534,中路,中路
1,30.4921875,26112,T,apEX,100.0,343.30215,-621.6199,-162.33179,沙袋,中路
1,30.4921875,26112,T,flameZ,100.0,167.43127,-576.4884,-166.96875,中路,中路
1,31.4921875,26240,T,mezii,72.0,170.0009,-422.00403,-166.96875,中路,中路
1,31.4921875,26240,CT,zweih,100.0,-107.54999,-2104.7622,-167.96875,短箱,A区
1,31.4921875,26240,CT,sh1ro,100.0,120.379265,-2034.6171,-39.96875,二楼下,A区
1,31.4921875,26240,CT,chopper,100.0,-804.98505,-2249.432,-178.39514,长箱,A区
1,31.4921875,26240,CT,donk,100.0,-974.6893,-546.26306,-285.38885,VIP下,中路
1,31.4921875,26240,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,31.4921875,26240,T,ropz,100.0,614.437,-2009.7642,-39.96875,A1上,A缓冲区
1,31.4921875,26240,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,31.4921875,26240,T,apEX,100.0,440.15018,-523.2688,-159.96875,沙袋,中路
1,31.4921875,26240,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,32.4921875,26368,T,mezii,72.0,267.8144,-173.1261,-167.61206,匪口,中路
1,32.4921875,26368,CT,zweih,100.0,115.68896,-1985.0724,-150.48438,二楼下,A区
1,32.4921875,26368,CT,sh1ro,100.0,31.658699,-2181.4475,-39.96875,匪二楼,A缓冲区
1,32.4921875,26368,CT,chopper,100.0,-876.1186,-2332.9824,-168.35883,长箱,A区
1,32.4921875,26368,CT,donk,100.0,-964.96704,-668.35406,-263.96875,VIP下,中路
1,32.4921875,26368,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,32.4921875,26368,T,ropz,100.0,387.4704,-2105.4075,-39.96875,匪二楼,A缓冲区
1,32.4921875,26368,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,32.4921875,26368,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,32.4921875,26368,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,33.4921875,26496,T,mezii,72.0,456.8393,-307.2942,-159.96875,沙袋,中路
1,33.4921875,26496,CT,zweih,100.0,36.054665,-2000.4075,-39.96875,二楼下,A区
1,33.4921875,26496,CT,sh1ro,86.0,32.74791,-2241.4072,-39.96875,匪二楼,A缓冲区
1,33.4921875,26496,CT,chopper,100.0,-1152.716,-2309.4993,-177.078,警亭,A区
1,33.4921875,26496,CT,donk,100.0,-950.36163,-524.74744,-263.96875,VIP下,中路
1,33.4921875,26496,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,33.4921875,26496,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,33.4921875,26496,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,33.4921875,26496,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,33.4921875,26496,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,34.4921875,26624,T,mezii,72.0,463.23306,-542.8596,-159.96875,沙袋,中路
1,34.4921875,26624,CT,zweih,100.0,-314.85938,-2191.7524,-172.29547,短箱,A区
1,34.4921875,26624,CT,sh1ro,86.0,-113.33551,-2056.2483,-64.96875,短箱,A区
1,34.4921875,26624,CT,chopper,100.0,-1469.0225,-2222.6785,-243.65295,警家,警家
1,34.4921875,26624,CT,donk,24.0,-937.94977,-653.0988,-263.96875,VIP下,中路
1,34.4921875,26624,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,34.4921875,26624,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,34.4921875,26624,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,34.4921875,26624,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,34.4921875,26624,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,35.4921875,26752,T,mezii,72.0,396.7324,-730.96747,-165.00458,沙袋,中路
1,35.4921875,26752,CT,zweih,100.0,-611.47174,-1859.2762,-179.96875,长椅,A区
1,35.4921875,26752,CT,sh1ro,86.0,-447.69635,-1735.3583,-172.44641,跳台下,A区
1,35.4921875,26752,CT,chopper,100.0,-1565.3577,-1751.2472,-264.85352,警家,警家
1,35.4921875,26752,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,35.4921875,26752,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,35.4921875,26752,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,35.4921875,26752,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,35.4921875,26752,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,35.4921875,26752,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,36.4921875,26880,T,mezii,72.0,176.08646,-796.1754,-163.8623,中路,中路
1,36.4921875,26880,CT,zweih,100.0,-829.3695,-1530.8563,-167.96875,Jungle,A区
1,36.4921875,26880,CT,sh1ro,86.0,-397.3164,-1982.2297,-178.9403,短箱,A区
1,36.4921875,26880,CT,chopper,100.0,-1613.1876,-1253.6194,-260.6864,警家,警家
1,36.4921875,26880,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,36.4921875,26880,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,36.4921875,26880,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,36.4921875,26880,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,36.4921875,26880,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,36.4921875,26880,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,37.4921875,27008,T,mezii,72.0,-114.75433,-612.58594,-221.0498,中路,中路
1,37.4921875,27008,CT,zweih,100.0,-1059.8181,-1402.0416,-166.20776,Jungle,A区
1,37.4921875,27008,CT,sh1ro,86.0,-731.4022,-2290.2905,-126.09375,长箱,A区
1,37.4921875,27008,CT,chopper,100.0,-1611.885,-763.2183,-167.96875,警家,警家
1,37.4921875,27008,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,37.4921875,27008,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,37.4921875,27008,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,37.4921875,27008,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,37.4921875,27008,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,37.4921875,27008,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,38.4921875,27136,T,mezii,72.0,-354.55884,-713.683,-269.92432,拱门外,A缓冲区
1,38.4921875,27136,CT,zweih,100.0,-1214.8856,-1209.4492,-167.96875,VIP,A缓冲区
1,38.4921875,27136,CT,sh1ro,86.0,-822.6202,-2248.0864,-176.88739,长箱,A区
1,38.4921875,27136,CT,chopper,100.0,-1895.8451,-422.0575,-167.96875,超市,B缓冲区
1,38.4921875,27136,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,38.4921875,27136,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,38.4921875,27136,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,38.4921875,27136,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,38.4921875,27136,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,38.4921875,27136,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,39.4921875,27264,T,mezii,72.0,-585.3165,-655.2673,-272.4596,拱门外,A缓冲区
1,39.4921875,27264,CT,zweih,100.0,-1307.2462,-979.79767,-167.96875,VIP,A缓冲区
1,39.4921875,27264,CT,sh1ro,86.0,-927.6294,-2367.1558,-167.96875,警亭,A区
1,39.4921875,27264,CT,chopper,100.0,-2169.3855,-94.8811,-167.98187,外围,B区
1,39.4921875,27264,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,39.4921875,27264,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,39.4921875,27264,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,39.4921875,27264,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,39.4921875,27264,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,39.4921875,27264,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,40.4921875,27392,T,mezii,72.0,-810.83984,-559.7495,-261.94678,B小,B缓冲区
1,40.4921875,27392,CT,zweih,100.0,-1301.8417,-980.0006,-167.96875,VIP,A缓冲区
1,40.4921875,27392,CT,sh1ro,86.0,-797.3547,-2238.582,-179.55566,长箱,A区
1,40.4921875,27392,CT,chopper,100.0,-2519.5789,183.0678,-166.84497,沙发,B区
1,40.4921875,27392,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,40.4921875,27392,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,40.4921875,27392,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,40.4921875,27392,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,40.4921875,27392,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,40.4921875,27392,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,41.4921875,27520,T,mezii,72.0,-996.1767,-494.2472,-288.84143,VIP下,中路
1,41.4921875,27520,CT,zweih,100.0,-1304.1653,-979.36743,-167.96875,VIP,A缓冲区
1,41.4921875,27520,CT,sh1ro,86.0,-797.6672,-2233.1792,-179.768,长箱,A区
1,41.4921875,27520,CT,chopper,100.0,-2511.7812,308.92557,-167.96875,沙发,B区
1,41.4921875,27520,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,41.4921875,27520,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,41.4921875,27520,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,41.4921875,27520,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,41.4921875,27520,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,41.4921875,27520,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,42.4921875,27648,T,mezii,72.0,-983.4572,-245.53784,-367.96875,下水道,中路
1,42.4921875,27648,CT,zweih,100.0,-1307.3163,-974.9224,-167.96875,VIP,A缓冲区
1,42.4921875,27648,CT,sh1ro,86.0,-817.205,-2232.6643,-178.0542,长箱,A区
1,42.4921875,27648,CT,chopper,100.0,-2512.7637,301.14157,-167.96875,沙发,B区
1,42.4921875,27648,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,42.4921875,27648,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,42.4921875,27648,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,42.4921875,27648,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,42.4921875,27648,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,42.4921875,27648,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,43.4921875,27776,T,mezii,72.0,-995.6536,0.8401382,-367.96875,下水道,中路
1,43.4921875,27776,CT,zweih,100.0,-1297.8292,-982.08527,-167.96875,VIP,A缓冲区
1,43.4921875,27776,CT,sh1ro,86.0,-816.4057,-2233.745,-178.07721,长箱,A区
1,43.4921875,27776,CT,chopper,100.0,-2514.6746,293.8121,-167.96875,沙发,B区
1,43.4921875,27776,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,43.4921875,27776,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
1,43.4921875,27776,T,ropz,0.0,101.93912,-2302.8162,-39.96875,匪二楼,A缓冲区
1,43.4921875,27776,T,ZywOo,0.0,68.38443,-528.42926,-177.58838,中路,中路
1,43.4921875,27776,T,apEX,0.0,441.1453,-514.6644,-159.96875,沙袋,中路
1,43.4921875,27776,T,flameZ,0.0,162.66997,-610.0231,-166.66296,中路,中路
1,44.4921875,27904,T,mezii,72.0,-1038.0804,244.20396,-367.96875,B小,B区
1,44.4921875,27904,CT,zweih,100.0,-1306.7305,-976.4641,-167.96875,VIP,A缓冲区
1,44.4921875,27904,CT,sh1ro,86.0,-838.98553,-2243.5627,-175.63379,长箱,A区
1,44.4921875,27904,CT,chopper,100.0,-2504.1123,362.27524,-167.96875,沙发,B区
1,44.4921875,27904,CT,donk,0.0,-970.2577,-621.31366,-268.60608,VIP下,中路
1,44.4921875,27904,CT,tN1R,0.0,-1163.6158,-716.52704,-167.96875,VIP下,中路
